season,espn_player_id,full_name,default_position_id,fantasy_points,source,source_player_id
2008,112,Brett Favre,1,204.00,espn_exact,
2008,658,Isaac Bruce,3,118.00,espn_exact,
2008,751,Joey Galloway,3,11.00,espn_exact,
2008,936,Muhsin Muhammad,3,114.00,espn_exact,
2008,937,Bobby Engram,3,45.00,nflverse_name,00-0004915
2008,939,Marvin Harrison,3,87.00,espn_exact,
2008,1056,Terrell Owens,3,159.00,espn_exact,
2008,1231,Tony Gonzalez,4,158.00,espn_exact,
2008,1263,Derrick Mason,3,128.00,espn_exact,
2008,1383,Jon Kitna,1,42.00,nflverse_id,00-0009311
2008,1428,Peyton Manning,1,276.00,espn_exact,
2008,1430,Fred Taylor,2,58.00,nflverse_id,00-0016098
2008,1432,Ahman Green,2,43.00,espn_exact,
2008,1433,Randy Moss,3,157.00,espn_exact,
2008,1494,Hines Ward,3,139.00,espn_exact,
2008,1575,Matt Hasselbeck,1,55.00,nflverse_id,00-0007091
2008,1682,Kurt Warner,1,289.00,espn_exact,
2008,1693,Jake Delhomme,1,184.00,espn_exact,
2008,1753,Donovan McNabb,1,256.00,espn_exact,
2008,1755,Edgerrin James,2,68.00,espn_exact,
2008,1756,Ricky Williams,2,103.00,espn_exact,
2008,1757,Torry Holt,3,92.00,espn_exact,
2008,1966,Donald Driver,3,126.00,espn_exact,
2008,2136,Jamal Lewis,2,126.00,espn_exact,
2008,2138,Thomas Jones,2,226.00,espn_exact,
2008,2139,Plaxico Burress,3,65.00,nflverse_id,00-0019642
2008,2209,Laveranues Coles,3,121.00,espn_exact,
2008,2330,Tom Brady,1,3.00,nflverse_id,00-0019596
2008,2553,LaDainian Tomlinson,2,213.00,espn_exact,
2008,2564,Santana Moss,3,141.00,espn_exact,
2008,2571,Deuce McAllister,2,83.00,espn_exact,
2008,2578,Reggie Wayne,3,146.00,espn_exact,
2008,2579,Todd Heap,4,49.00,espn_exact,
2008,2580,Drew Brees,1,335.00,espn_exact,
2008,2583,Alge Crumpler,4,26.00,nflverse_id,00-0020285
2008,2584,Chad Ochocinco,3,71.00,espn_exact,
2008,2597,LaMont Jordan,2,56.00,nflverse_name,00-0020462
2008,2600,Chris Chambers,3,74.00,espn_exact,
2008,2622,Steve Smith Sr.,3,174.00,espn_exact,
2008,2649,Rudi Johnson,2,36.00,espn_exact,
2008,2753,T.J. Houshmandzadeh,3,107.00,espn_exact,
2008,3541,Donte' Stallworth,3,17.00,nflverse_id,00-0021147
2008,3542,Jeremy Shockey,4,39.00,espn_exact,
2008,3548,Javon Walker,3,21.00,nflverse_name,00-0021153
2008,3561,Jabar Gaffney,3,56.00,nflverse_id,00-0021163
2008,3562,DeShaun Foster,2,39.00,nflverse_name,00-0021164
2008,3579,Clinton Portis,2,205.00,espn_exact,
2008,3582,Maurice Morris,2,72.00,nflverse_id,00-0021182
2008,3590,Antwaan Randle El,3,78.00,nflverse_id,00-0021190
2008,3619,Brian Westbrook,2,210.00,espn_exact,
2008,3636,David Garrard,1,221.00,espn_exact,
2008,3734,Ronald Curry,3,27.00,nflverse_name,00-0021337
2008,3784,Chester Taylor,2,103.00,espn_exact,
2008,4459,Carson Palmer,1,37.00,espn_exact,
2008,4461,Andre Johnson,3,198.00,espn_exact,
2008,4475,Bryant Johnson,3,66.00,espn_exact,
2008,4481,Willis McGahee,2,110.00,espn_exact,
2008,4482,Dallas Clark,4,112.00,espn_exact,
2008,4485,Larry Johnson,2,121.00,espn_exact,
2008,4512,Anquan Boldin,3,164.00,espn_exact,
2008,4527,Jason Witten,4,114.00,espn_exact,
2008,4529,Nate Burleson,3,12.00,nflverse_id,00-0021999
2008,4551,Chris Brown,2,0.00,no_regular_season_stats,
2008,4554,Justin Fargas,2,85.00,espn_exact,
2008,4614,Donald Lee,4,53.00,espn_exact,
2008,4950,Earnest Graham,2,93.00,espn_exact,
2008,5209,Tony Romo,1,228.00,espn_exact,
2008,5362,Antonio Gates,4,109.00,espn_exact,
2008,5526,Eli Manning,1,211.00,espn_exact,
2008,5528,Larry Fitzgerald,3,212.00,espn_exact,
2008,5529,Philip Rivers,1,308.00,espn_exact,
2008,5531,Kellen Winslow,4,55.00,espn_exact,
2008,5532,Roy Williams,3,49.00,espn_exact,
2008,5534,Reggie Williams,3,49.00,espn_exact,
2008,5536,Ben Roethlisberger,1,188.00,espn_exact,
2008,5538,Lee Evans,3,117.00,espn_exact,
2008,5549,Steven Jackson,2,176.00,espn_exact,
2008,5557,Benjamin Watson,4,27.00,nflverse_id,00-0022943
2008,5566,Tatum Bell,2,39.00,espn_exact,
2008,5568,Julius Jones,2,76.00,espn_exact,
2008,5603,Bernard Berrian,3,143.00,espn_exact,
2008,5606,Chris Cooley,4,79.00,espn_exact,
2008,5615,Matt Schaub,1,182.00,nflverse_id,00-0022787
2008,5633,Jerricho Cotchery,3,113.00,espn_exact,
2008,5679,Michael Turner,2,266.00,espn_exact,
2008,5682,D.J. Hackett,3,13.00,nflverse_name,00-0022701
2008,5741,Patrick Crayton,3,74.00,nflverse_id,00-0022766
2008,5880,Willie Parker,2,104.00,espn_exact,
2008,5941,Wes Welker,3,128.00,espn_exact,
2008,8417,Ronnie Brown,2,166.00,espn_exact,
2008,8418,Braylon Edwards,3,102.00,espn_exact,
2008,8439,Aaron Rodgers,1,310.00,espn_exact,
2008,8442,Roddy White,3,174.00,espn_exact,
2008,8444,Heath Miller,4,62.00,nflverse_id,00-0023465
2008,8449,Reggie Brown,3,28.00,espn_exact,
2008,8475,Vincent Jackson,3,150.00,espn_exact,
2008,8479,Frank Gore,2,174.00,espn_exact,
2008,8523,Marion Barber,2,170.00,espn_exact,
2008,8524,Brandon Jacobs,2,190.00,espn_exact,
2008,8627,Derek Anderson,1,91.00,nflverse_id,00-0023645
2008,9475,Ryan Grant,2,147.00,espn_exact,
2008,9588,Reggie Bush,2,128.00,espn_exact,
2008,9589,Vince Young,1,10.00,nflverse_id,00-0024218
2008,9592,Vernon Davis,4,39.00,espn_exact,
2008,9597,Jay Cutler,1,290.00,espn_exact,
2008,9607,Laurence Maroney,2,8.00,nflverse_id,00-0024236
2008,9611,Santonio Holmes,3,105.00,espn_exact,
2008,9613,DeAngelo Williams,2,275.00,espn_exact,
2008,9616,Joseph Addai,2,108.00,espn_exact,
2008,9631,LenDale White,2,158.00,espn_exact,
2008,9638,Greg Jennings,3,180.00,espn_exact,
2008,9646,Maurice Jones-Drew,2,204.00,espn_exact,
2008,9647,Tony Scheffler,4,77.00,espn_exact,
2008,9665,Jerious Norwood,2,103.00,nflverse_id,00-0024294
2008,9705,Brandon Marshall,3,147.00,espn_exact,
2008,9835,Ben Obomanu,3,0.00,no_regular_season_stats,
2008,9838,Marques Colston,3,103.00,espn_exact,
2008,10447,Calvin Johnson,3,199.00,espn_exact,
2008,10452,Adrian Peterson,2,235.00,espn_exact,
2008,10453,Ted Ginn Jr.,3,102.00,espn_exact,
2008,10456,Marshawn Lynch,2,173.00,espn_exact,
2008,10467,Dwayne Bowe,3,136.00,espn_exact,
2008,10476,Anthony Gonzalez,3,82.00,espn_exact,
2008,10488,Sidney Rice,3,33.00,nflverse_id,00-0025431
2008,10495,Steve Smith,3,55.00,nflverse_id,00-0025438
2008,10693,Ahmad Bradshaw,2,42.00,nflverse_id,00-0025637
2008,10896,Selvin Young,2,29.00,espn_exact,
2008,11238,Darren McFadden,2,91.00,espn_exact,
2008,11247,Jonathan Stewart,2,137.00,espn_exact,
2008,11256,Felix Jones,2,50.00,espn_exact,
2008,11257,Rashard Mendenhall,2,6.00,nflverse_id,00-0026163
2008,11258,Chris Johnson,2,194.00,espn_exact,
2008,11278,Matt Forte,2,227.00,espn_exact,
2008,11289,Ray Rice,2,61.00,espn_exact,
2008,11298,Kevin Smith,2,161.00,espn_exact,
2008,11323,Steve Slaton,2,212.00,espn_exact,
2009,112,Brett Favre,1,315.30,espn_exact,
2009,658,Isaac Bruce,3,25.60,nflverse_id,00-0002099
2009,751,Joey Galloway,3,6.70,nflverse_id,00-0005720
2009,936,Muhsin Muhammad,3,64.10,espn_exact,
2009,937,Bobby Engram,3,6.10,nflverse_name,00-0004915
2009,1056,Terrell Owens,3,128.30,espn_exact,
2009,1231,Tony Gonzalez,4,122.70,espn_exact,
2009,1263,Derrick Mason,3,147.00,espn_exact,
2009,1428,Peyton Manning,1,314.30,espn_exact,
2009,1430,Fred Taylor,2,50.60,espn_exact,
2009,1433,Randy Moss,3,208.40,espn_exact,
2009,1494,Hines Ward,3,151.70,espn_exact,
2009,1575,Matt Hasselbeck,1,177.90,espn_exact,
2009,1682,Kurt Warner,1,240.00,espn_exact,
2009,1753,Donovan McNabb,1,262.10,espn_exact,
2009,1755,Edgerrin James,2,14.40,nflverse_name,00-0008241
2009,1756,Ricky Williams,2,214.50,espn_exact,
2009,1757,Torry Holt,3,70.20,espn_exact,
2009,1966,Donald Driver,3,142.40,espn_exact,
2009,2136,Jamal Lewis,2,60.80,nflverse_name,00-0019693
2009,2138,Thomas Jones,2,231.00,espn_exact,
2009,2209,Laveranues Coles,3,82.40,nflverse_name,00-0018958
2009,2287,Sammy Morris,2,59.90,nflverse_id,00-0019484
2009,2330,Tom Brady,1,303.40,espn_exact,
2009,2549,Michael Vick,1,29.70,nflverse_id,00-0020245
2009,2553,LaDainian Tomlinson,2,156.40,espn_exact,
2009,2564,Santana Moss,3,109.00,espn_exact,
2009,2578,Reggie Wayne,3,185.40,espn_exact,
2009,2580,Drew Brees,1,330.10,espn_exact,
2009,2584,Chad Ochocinco,3,158.90,espn_exact,
2009,2600,Chris Chambers,3,104.00,espn_exact,
2009,2622,Steve Smith Sr.,3,147.40,espn_exact,
2009,2753,T.J. Houshmandzadeh,3,107.10,espn_exact,
2009,3579,Clinton Portis,2,65.10,espn_exact,
2009,3591,Antonio Bryant,3,85.00,espn_exact,
2009,3619,Brian Westbrook,2,57.50,espn_exact,
2009,3636,David Garrard,1,233.70,nflverse_id,00-0021231
2009,3784,Chester Taylor,2,84.10,espn_exact,
2009,4459,Carson Palmer,1,229.70,espn_exact,
2009,4461,Andre Johnson,3,215.90,espn_exact,
2009,4481,Willis McGahee,2,145.90,espn_exact,
2009,4482,Dallas Clark,4,172.70,espn_exact,
2009,4485,Larry Johnson,2,62.20,nflverse_id,00-0021976
2009,4512,Anquan Boldin,3,129.60,espn_exact,
2009,4527,Jason Witten,4,115.00,espn_exact,
2009,4529,Nate Burleson,3,96.60,espn_exact,
2009,4532,Kevin Curtis,3,7.70,nflverse_name,00-0022001
2009,4551,Chris Brown,2,48.10,espn_exact,
2009,4713,Kevin Walter,3,75.70,espn_exact,
2009,4950,Earnest Graham,2,17.50,nflverse_id,00-0021755
2009,5209,Tony Romo,1,306.70,espn_exact,
2009,5362,Antonio Gates,4,163.70,espn_exact,
2009,5526,Eli Manning,1,262.30,espn_exact,
2009,5528,Larry Fitzgerald,3,187.20,espn_exact,
2009,5529,Philip Rivers,1,298.40,espn_exact,
2009,5531,Kellen Winslow,4,120.10,espn_exact,
2009,5532,Roy Williams,3,100.60,espn_exact,
2009,5536,Ben Roethlisberger,1,297.00,espn_exact,
2009,5538,Lee Evans,3,103.20,espn_exact,
2009,5549,Steven Jackson,2,193.80,espn_exact,
2009,5568,Julius Jones,2,114.50,espn_exact,
2009,5603,Bernard Berrian,3,85.80,nflverse_id,00-0022807
2009,5606,Chris Cooley,4,45.20,nflverse_id,00-0022738
2009,5615,Matt Schaub,1,312.30,espn_exact,
2009,5633,Jerricho Cotchery,3,106.80,espn_exact,
2009,5679,Michael Turner,2,147.60,espn_exact,
2009,5741,Patrick Crayton,3,106.00,espn_exact,
2009,5760,Derrick Ward,2,73.90,espn_exact,
2009,5880,Willie Parker,2,49.30,espn_exact,
2009,5941,Wes Welker,3,162.40,espn_exact,
2009,8417,Ronnie Brown,2,126.40,espn_exact,
2009,8418,Braylon Edwards,3,93.00,espn_exact,
2009,8419,Cedric Benson,2,172.20,espn_exact,
2009,8420,Cadillac Williams,2,146.00,espn_exact,
2009,8439,Aaron Rodgers,1,379.40,espn_exact,
2009,8442,Roddy White,3,185.50,espn_exact,
2009,8475,Vincent Jackson,3,171.80,espn_exact,
2009,8479,Frank Gore,2,229.60,espn_exact,
2009,8520,Kyle Orton,1,238.90,espn_exact,
2009,8523,Marion Barber,2,153.30,espn_exact,
2009,8524,Brandon Jacobs,2,136.90,espn_exact,
2009,8544,Darren Sproles,2,132.00,espn_exact,
2009,8644,Matt Cassel,1,179.70,espn_exact,
2009,9307,Nate Washington,3,94.40,espn_exact,
2009,9400,Lance Moore,3,27.30,nflverse_id,00-0023310
2009,9475,Ryan Grant,2,211.00,espn_exact,
2009,9588,Reggie Bush,2,116.50,espn_exact,
2009,9597,Jay Cutler,1,253.60,nflverse_id,00-0024226
2009,9611,Santonio Holmes,3,153.40,espn_exact,
2009,9613,DeAngelo Williams,2,175.90,espn_exact,
2009,9616,Joseph Addai,2,198.20,espn_exact,
2009,9631,LenDale White,2,33.60,nflverse_id,00-0024260
2009,9638,Greg Jennings,3,142.30,espn_exact,
2009,9646,Maurice Jones-Drew,2,273.50,espn_exact,
2009,9647,Tony Scheffler,4,53.60,nflverse_id,00-0024276
2009,9665,Jerious Norwood,2,47.80,nflverse_id,00-0024294
2009,9684,Owen Daniels,4,81.90,nflverse_id,00-0024313
2009,9705,Brandon Marshall,3,178.90,espn_exact,
2009,9838,Marques Colston,3,159.00,espn_exact,
2009,9864,Mike Bell,2,92.60,espn_exact,
2009,10195,Fred Jackson,2,169.30,espn_exact,
2009,10447,Calvin Johnson,3,133.70,espn_exact,
2009,10452,Adrian Peterson,2,279.50,espn_exact,
2009,10453,Ted Ginn Jr.,3,68.20,nflverse_id,00-0025396
2009,10456,Marshawn Lynch,2,72.90,espn_exact,
2009,10467,Dwayne Bowe,3,82.90,espn_exact,
2009,10475,Greg Olsen,4,109.20,espn_exact,
2009,10476,Anthony Gonzalez,3,0.00,espn_exact,
2009,10482,Zach Miller,4,99.50,espn_exact,
2009,10488,Sidney Rice,3,177.20,espn_exact,
2009,10495,Steve Smith,3,164.00,espn_exact,
2009,10580,Le'Ron McClain,2,44.10,nflverse_id,00-0025524
2009,10585,Steve Breaston,3,91.60,espn_exact,
2009,10596,Kevin Boss,4,88.30,nflverse_id,00-0025540
2009,10693,Ahmad Bradshaw,2,136.50,espn_exact,
2009,10713,Pierre Thomas,2,155.50,espn_exact,
2009,11237,Matt Ryan,1,208.30,espn_exact,
2009,11238,Darren McFadden,2,60.20,espn_exact,
2009,11247,Jonathan Stewart,2,191.20,espn_exact,
2009,11252,Joe Flacco,1,229.20,espn_exact,
2009,11256,Felix Jones,2,94.40,nflverse_id,00-0026162
2009,11257,Rashard Mendenhall,2,178.90,espn_exact,
2009,11258,Chris Johnson,2,349.90,espn_exact,
2009,11264,Dustin Keller,4,64.90,espn_exact,
2009,11267,Donnie Avery,3,87.90,espn_exact,
2009,11272,John Carlson,4,99.40,espn_exact,
2009,11276,Eddie Royal,3,46.60,nflverse_id,00-0026182
2009,11278,Matt Forte,2,160.00,espn_exact,
2009,11283,DeSean Jackson,3,207.40,espn_exact,
2009,11289,Ray Rice,2,248.10,espn_exact,
2009,11298,Kevin Smith,2,141.60,nflverse_id,00-0026204
2009,11323,Steve Slaton,2,117.40,espn_exact,
2009,11383,Tim Hightower,2,142.60,espn_exact,
2009,11408,Josh Morgan,3,76.80,espn_exact,
2009,12489,Donald Brown,2,63.00,espn_exact,
2009,12503,Rashad Jennings,2,36.30,nflverse_id,00-0027155
2009,12514,LeSean McCoy,2,119.50,espn_exact,
2009,12516,Knowshon Moreno,2,162.00,espn_exact,
2009,12525,Beanie Wells,2,131.60,espn_exact,
2009,12556,Kenny Britt,3,86.10,espn_exact,
2009,12563,Michael Crabtree,3,72.50,espn_exact,
2009,12569,Percy Harvin,3,141.50,espn_exact,
2009,12579,Jeremy Maclin,3,99.50,nflverse_id,00-0026995
2010,112,Brett Favre,1,107.20,nflverse_id,00-0005106
2010,1056,Terrell Owens,3,154.30,espn_exact,
2010,1231,Tony Gonzalez,4,101.60,espn_exact,
2010,1263,Derrick Mason,3,122.20,espn_exact,
2010,1428,Peyton Manning,1,320.40,espn_exact,
2010,1433,Randy Moss,3,69.30,espn_exact,
2010,1494,Hines Ward,3,103.30,espn_exact,
2010,1753,Donovan McNabb,1,188.70,espn_exact,
2010,1756,Ricky Williams,2,96.40,espn_exact,
2010,1966,Donald Driver,3,79.50,espn_exact,
2010,2138,Thomas Jones,2,135.80,espn_exact,
2010,2330,Tom Brady,1,336.60,espn_exact,
2010,2553,LaDainian Tomlinson,2,164.20,espn_exact,
2010,2564,Santana Moss,3,142.90,espn_exact,
2010,2578,Reggie Wayne,3,169.50,espn_exact,
2010,2580,Drew Brees,1,305.00,espn_exact,
2010,2584,Chad Ochocinco,3,107.10,espn_exact,
2010,2622,Steve Smith Sr.,3,64.30,espn_exact,
2010,2670,Correll Buckhalter,2,60.70,nflverse_id,00-0020270
2010,2753,T.J. Houshmandzadeh,3,57.80,nflverse_id,00-0020438
2010,3561,Jabar Gaffney,3,100.50,espn_exact,
2010,3579,Clinton Portis,2,40.20,espn_exact,
2010,3619,Brian Westbrook,2,80.00,espn_exact,
2010,3636,David Garrard,1,246.90,espn_exact,
2010,3734,Ronald Curry,3,0.00,no_regular_season_stats,
2010,3784,Chester Taylor,2,58.60,nflverse_id,00-0021314
2010,4459,Carson Palmer,1,248.60,nflverse_id,00-0021429
2010,4461,Andre Johnson,3,171.60,espn_exact,
2010,4481,Willis McGahee,2,75.20,espn_exact,
2010,4482,Dallas Clark,4,52.70,nflverse_id,00-0022165
2010,4512,Anquan Boldin,3,123.90,espn_exact,
2010,4527,Jason Witten,4,154.20,espn_exact,
2010,4529,Nate Burleson,3,102.60,espn_exact,
2010,4549,Visanthe Shiancoe,4,65.00,nflverse_id,00-0022054
2010,4713,Kevin Walter,3,92.10,nflverse_id,00-0021931
2010,5209,Tony Romo,1,111.50,espn_exact,
2010,5362,Antonio Gates,4,139.20,espn_exact,
2010,5526,Eli Manning,1,265.00,espn_exact,
2010,5528,Larry Fitzgerald,3,151.70,espn_exact,
2010,5529,Philip Rivers,1,318.60,espn_exact,
2010,5531,Kellen Winslow,4,104.00,espn_exact,
2010,5536,Ben Roethlisberger,1,229.80,espn_exact,
2010,5538,Lee Evans,3,80.80,espn_exact,
2010,5549,Steven Jackson,2,197.40,espn_exact,
2010,5568,Julius Jones,2,26.20,nflverse_id,00-0022840
2010,5575,Devery Henderson,3,53.20,nflverse_id,00-0022929
2010,5603,Bernard Berrian,3,24.40,nflverse_id,00-0022807
2010,5606,Chris Cooley,4,102.90,espn_exact,
2010,5615,Matt Schaub,1,270.40,espn_exact,
2010,5633,Jerricho Cotchery,3,55.00,nflverse_id,00-0022811
2010,5679,Michael Turner,2,213.60,espn_exact,
2010,5760,Derrick Ward,2,61.80,nflverse_id,00-0022770
2010,5941,Wes Welker,3,127.80,espn_exact,
2010,6016,Malcom Floyd,3,109.70,espn_exact,
2010,8417,Ronnie Brown,2,123.60,espn_exact,
2010,8418,Braylon Edwards,3,136.80,espn_exact,
2010,8419,Cedric Benson,2,168.90,espn_exact,
2010,8420,Cadillac Williams,2,96.20,espn_exact,
2010,8439,Aaron Rodgers,1,336.20,espn_exact,
2010,8442,Roddy White,3,203.20,espn_exact,
2010,8444,Heath Miller,4,61.20,nflverse_id,00-0023465
2010,8475,Vincent Jackson,3,45.20,espn_exact,
2010,8479,Frank Gore,2,156.50,nflverse_id,00-0023500
2010,8523,Marion Barber,2,66.30,espn_exact,
2010,8524,Brandon Jacobs,2,138.20,espn_exact,
2010,8544,Darren Sproles,2,85.00,nflverse_id,00-0023564
2010,9475,Ryan Grant,2,4.50,nflverse_id,00-0022984
2010,9588,Reggie Bush,2,39.80,espn_exact,
2010,9589,Vince Young,1,99.90,espn_exact,
2010,9592,Vernon Davis,4,138.40,espn_exact,
2010,9597,Jay Cutler,1,232.00,nflverse_id,00-0024226
2010,9607,Laurence Maroney,2,12.40,nflverse_id,00-0024236
2010,9611,Santonio Holmes,3,109.30,espn_exact,
2010,9613,DeAngelo Williams,2,46.20,espn_exact,
2010,9616,Joseph Addai,2,83.90,espn_exact,
2010,9638,Greg Jennings,3,201.40,espn_exact,
2010,9646,Maurice Jones-Drew,2,200.10,espn_exact,
2010,9684,Owen Daniels,4,59.10,espn_exact,
2010,9705,Brandon Marshall,3,117.70,espn_exact,
2010,9731,Jerome Harrison,2,45.50,nflverse_id,00-0024359
2010,9838,Marques Colston,3,144.40,espn_exact,
2010,9864,Mike Bell,2,16.60,nflverse_id,00-0024011
2010,10147,Miles Austin,3,161.40,espn_exact,
2010,10195,Fred Jackson,2,153.20,espn_exact,
2010,10447,Calvin Johnson,3,191.20,espn_exact,
2010,10452,Adrian Peterson,2,241.90,espn_exact,
2010,10456,Marshawn Lynch,2,116.20,espn_exact,
2010,10467,Dwayne Bowe,3,210.60,espn_exact,
2010,10471,Robert Meachem,3,95.20,nflverse_id,00-0025414
2010,10475,Greg Olsen,4,68.40,nflverse_id,00-0025418
2010,10482,Zach Miller,4,99.50,espn_exact,
2010,10488,Sidney Rice,3,40.00,espn_exact,
2010,10495,Steve Smith,3,70.90,nflverse_id,00-0025438
2010,10523,Mike Sims-Walker,3,96.20,espn_exact,
2010,10544,Michael Bush,2,132.90,espn_exact,
2010,10585,Steve Breaston,3,87.90,espn_exact,
2010,10605,Brent Celek,4,75.10,nflverse_id,00-0025549
2010,10693,Ahmad Bradshaw,2,193.90,espn_exact,
2010,10713,Pierre Thomas,2,59.00,espn_exact,
2010,11237,Matt Ryan,1,281.20,espn_exact,
2010,11238,Darren McFadden,2,223.40,espn_exact,
2010,11247,Jonathan Stewart,2,98.30,espn_exact,
2010,11252,Joe Flacco,1,257.40,espn_exact,
2010,11256,Felix Jones,2,136.00,espn_exact,
2010,11257,Rashard Mendenhall,2,219.00,espn_exact,
2010,11258,Chris Johnson,2,229.90,espn_exact,
2010,11272,John Carlson,4,37.80,nflverse_id,00-0026178
2010,11276,Eddie Royal,3,82.80,espn_exact,
2010,11278,Matt Forte,2,215.60,espn_exact,
2010,11283,DeSean Jackson,3,166.00,espn_exact,
2010,11289,Ray Rice,2,213.90,espn_exact,
2010,11298,Kevin Smith,2,24.80,nflverse_id,00-0026204
2010,11307,Jamaal Charles,2,238.50,espn_exact,
2010,11315,Early Doucet,3,35.60,nflverse_id,00-0026221
2010,11323,Steve Slaton,2,10.40,nflverse_id,00-0026229
2010,11325,Jermichael Finley,4,36.10,nflverse_id,00-0026231
2010,11383,Tim Hightower,2,110.20,espn_exact,
2010,11408,Josh Morgan,3,81.50,nflverse_id,00-0026314
2010,11439,Pierre Garcon,3,116.00,espn_exact,
2010,11467,Justin Forsett,2,89.50,espn_exact,
2010,12482,Mark Sanchez,1,218.10,nflverse_id,00-0026898
2010,12483,Matthew Stafford,1,56.30,nflverse_id,00-0026498
2010,12489,Donald Brown,2,83.20,espn_exact,
2010,12497,Arian Foster,2,326.80,espn_exact,
2010,12500,Shonn Greene,2,96.60,espn_exact,
2010,12503,Rashad Jennings,2,93.20,espn_exact,
2010,12514,LeSean McCoy,2,221.20,espn_exact,
2010,12516,Knowshon Moreno,2,159.10,espn_exact,
2010,12525,Beanie Wells,2,59.10,nflverse_id,00-0027007
2010,12556,Kenny Britt,3,133.50,espn_exact,
2010,12561,Austin Collie,3,111.90,espn_exact,
2010,12563,Michael Crabtree,3,111.10,espn_exact,
2010,12569,Percy Harvin,3,140.50,espn_exact,
2010,12579,Jeremy Maclin,3,161.00,espn_exact,
2010,12581,Mohamed Massaquoi,3,64.00,nflverse_id,00-0027026
2010,12586,Hakeem Nicks,3,172.20,espn_exact,
2010,12601,Mike Wallace,3,195.60,espn_exact,
2010,12678,Johnny Knox,3,126.20,espn_exact,
2010,13203,C.J. Spiller,2,50.00,nflverse_id,00-0027861
2010,13204,Ryan Mathews,2,118.00,espn_exact,
2010,13205,Jahvid Best,2,141.00,espn_exact,
2010,13215,Dez Bryant,3,102.10,nflverse_id,00-0027902
2011,1056,Terrell Owens,3,0.00,no_regular_season_stats,
2011,1428,Peyton Manning,1,0.00,espn_exact,
2011,1494,Hines Ward,3,48.10,nflverse_id,00-0017162
2011,1753,Donovan McNabb,1,68.30,nflverse_id,00-0011022
2011,1756,Ricky Williams,2,60.70,nflverse_id,00-0017915
2011,1966,Donald Driver,3,80.50,nflverse_id,00-0004541
2011,2138,Thomas Jones,2,52.10,nflverse_id,00-0019641
2011,2139,Plaxico Burress,3,109.20,espn_exact,
2011,2330,Tom Brady,1,406.70,espn_exact,
2011,2549,Michael Vick,1,250.90,espn_exact,
2011,2553,LaDainian Tomlinson,2,90.90,nflverse_id,00-0020536
2011,2564,Santana Moss,3,83.40,espn_exact,
2011,2578,Reggie Wayne,3,121.00,espn_exact,
2011,2580,Drew Brees,1,440.20,espn_exact,
2011,2584,Chad Ochocinco,3,33.60,nflverse_id,00-0020397
2011,2622,Steve Smith Sr.,3,187.00,espn_exact,
2011,3593,Deion Branch,3,100.20,espn_exact,
2011,4461,Andre Johnson,3,62.00,espn_exact,
2011,4481,Willis McGahee,2,152.00,espn_exact,
2011,4482,Dallas Clark,4,45.20,nflverse_id,00-0022165
2011,4512,Anquan Boldin,3,106.70,espn_exact,
2011,4527,Jason Witten,4,125.20,espn_exact,
2011,4529,Nate Burleson,3,100.20,espn_exact,
2011,4582,Brandon Lloyd,3,126.60,espn_exact,
2011,5209,Tony Romo,1,310.80,espn_exact,
2011,5362,Antonio Gates,4,119.80,espn_exact,
2011,5526,Eli Manning,1,316.70,espn_exact,
2011,5528,Larry Fitzgerald,3,191.10,espn_exact,
2011,5529,Philip Rivers,1,284.40,espn_exact,
2011,5531,Kellen Winslow,4,90.30,espn_exact,
2011,5532,Roy Williams,3,62.70,espn_exact,
2011,5536,Ben Roethlisberger,1,240.40,espn_exact,
2011,5538,Lee Evans,3,7.40,nflverse_id,00-0022910
2011,5549,Steven Jackson,2,182.80,espn_exact,
2011,5603,Bernard Berrian,3,9.10,nflverse_id,00-0022807
2011,5615,Matt Schaub,1,172.50,nflverse_id,00-0022787
2011,5679,Michael Turner,2,213.80,espn_exact,
2011,5941,Wes Welker,3,215.90,espn_exact,
2011,6016,Malcom Floyd,3,118.60,espn_exact,
2011,8417,Ronnie Brown,2,17.60,espn_exact,
2011,8418,Braylon Edwards,3,18.10,nflverse_id,00-0023438
2011,8419,Cedric Benson,2,146.90,espn_exact,
2011,8425,Mike Williams,3,29.60,nflverse_id,00-0023452
2011,8439,Aaron Rodgers,1,450.30,espn_exact,
2011,8442,Roddy White,3,177.60,espn_exact,
2011,8475,Vincent Jackson,3,170.70,espn_exact,
2011,8479,Frank Gore,2,176.50,espn_exact,
2011,8524,Brandon Jacobs,2,120.90,espn_exact,
2011,8544,Darren Sproles,2,191.30,espn_exact,
2011,8644,Matt Cassel,1,105.30,nflverse_id,00-0023662
2011,9400,Lance Moore,3,114.70,nflverse_id,00-0023310
2011,9475,Ryan Grant,2,100.70,espn_exact,
2011,9588,Reggie Bush,2,177.20,espn_exact,
2011,9592,Vernon Davis,4,112.70,espn_exact,
2011,9597,Jay Cutler,1,150.30,espn_exact,
2011,9611,Santonio Holmes,3,114.10,espn_exact,
2011,9613,DeAngelo Williams,2,141.10,espn_exact,
2011,9614,Marcedes Lewis,4,46.00,nflverse_id,00-0024243
2011,9616,Joseph Addai,2,58.60,espn_exact,
2011,9638,Greg Jennings,3,150.90,espn_exact,
2011,9646,Maurice Jones-Drew,2,262.00,espn_exact,
2011,9684,Owen Daniels,4,85.70,espn_exact,
2011,9705,Brandon Marshall,3,157.70,espn_exact,
2011,9731,Jerome Harrison,2,4.40,espn_exact,
